orderID,year,offence_type,offence_group,gender,source,target,value
1,2018,Adults,01 Violence against the person,2 Female,All offenders,First time offenders,1775
1,2013,Juveniles,10 Fraud offences,1 Male,All offenders,First time offenders,86
1,2010,Adults,04 Theft Offences,3 Unknown,All offenders,First time offenders,79
1,2016,Juveniles,01 Violence against the person,3 Unknown,All offenders,First time offenders,26
1,2020,Adults,12 Summary motoring offences,3 Unknown,All offenders,First time offenders,346
1,2014,Adults,08 Public order offences,3 Unknown,All offenders,First time offenders,21
1,2019,Juveniles,04 Theft Offences,3 Unknown,All offenders,First time offenders,17
1,2011,Adults,10 Fraud offences,3 Unknown,All offenders,First time offenders,86
1,2019,Juveniles,03 Robbery,1 Male,All offenders,First time offenders,553
1,2010,Juveniles,06 Drug offences,3 Unknown,All offenders,First time offenders,23
1,2017,Juveniles,01 Violence against the person,3 Unknown,All offenders,First time offenders,21
1,2017,Adults,07 Possession of weapons,1 Male,All offenders,First time offenders,1975
1,2020,Juveniles,20 Unknown,1 Male,All offenders,First time offenders,2
1,2014,Adults,05 Criminal damage and arson,1 Male,All offenders,First time offenders,528
1,2011,Juveniles,06 Drug offences,3 Unknown,All offenders,First time offenders,21
1,2010,Adults,08 Public order offences,1 Male,All offenders,First time offenders,2804
1,2020,Juveniles,05 Criminal damage and arson,2 Female,All offenders,First time offenders,20
1,2020,Adults,04 Theft Offences,2 Female,All offenders,First time offenders,1485
1,2012,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,First time offenders,5
1,2014,Adults,12 Summary motoring offences,1 Male,All offenders,First time offenders,16556
1,2014,Adults,06 Drug offences,2 Female,All offenders,First time offenders,2082
1,2018,Adults,03 Robbery,3 Unknown,All offenders,First time offenders,2
1,2011,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,First time offenders,6
1,2014,Juveniles,07 Possession of weapons,3 Unknown,All offenders,First time offenders,4
1,2018,Adults,02 Sexual offences,2 Female,All offenders,First time offenders,51
1,2017,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,First time offenders,111
1,2016,Juveniles,03 Robbery,1 Male,All offenders,First time offenders,398
1,2011,Adults,08 Public order offences,1 Male,All offenders,First time offenders,2276
1,2019,Adults,11 Summary non-motoring,3 Unknown,All offenders,First time offenders,1
1,2016,Adults,07 Possession of weapons,2 Female,All offenders,First time offenders,270
1,2012,Juveniles,04 Theft Offences,2 Female,All offenders,First time offenders,2317
1,2013,Adults,06 Drug offences,1 Male,All offenders,First time offenders,12039
1,2013,Adults,08 Public order offences,2 Female,All offenders,First time offenders,365
1,2020,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,First time offenders,313
1,2016,Juveniles,08 Public order offences,1 Male,All offenders,First time offenders,319
1,2014,Juveniles,08 Public order offences,1 Male,All offenders,First time offenders,325
1,2020,Juveniles,05 Criminal damage and arson,1 Male,All offenders,First time offenders,127
1,2010,Adults,12 Summary motoring offences,1 Male,All offenders,First time offenders,23466
1,2013,Adults,10 Fraud offences,3 Unknown,All offenders,First time offenders,83
1,2012,Juveniles,07 Possession of weapons,2 Female,All offenders,First time offenders,119
1,2015,Juveniles,01 Violence against the person,3 Unknown,All offenders,First time offenders,20
1,2011,Juveniles,04 Theft Offences,2 Female,All offenders,First time offenders,3597
1,2020,Juveniles,12 Summary motoring offences,1 Male,All offenders,First time offenders,283
1,2011,Juveniles,07 Possession of weapons,2 Female,All offenders,First time offenders,99
1,2015,Juveniles,08 Public order offences,1 Male,All offenders,First time offenders,323
1,2010,Adults,07 Possession of weapons,3 Unknown,All offenders,First time offenders,14
1,2018,Adults,04 Theft Offences,2 Female,All offenders,First time offenders,2869
1,2013,Juveniles,04 Theft Offences,2 Female,All offenders,First time offenders,1696
1,2013,Adults,12 Summary motoring offences,2 Female,All offenders,First time offenders,6172
1,2011,Adults,07 Possession of weapons,3 Unknown,All offenders,First time offenders,10
1,2012,Adults,12 Summary motoring offences,1 Male,All offenders,First time offenders,19549
1,2019,Adults,02 Sexual offences,2 Female,All offenders,First time offenders,49
1,2017,Juveniles,08 Public order offences,1 Male,All offenders,First time offenders,256
1,2019,Adults,04 Theft Offences,2 Female,All offenders,First time offenders,2504
1,2016,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,First time offenders,115
1,2015,Adults,06 Drug offences,3 Unknown,All offenders,First time offenders,85
1,2014,Adults,05 Criminal damage and arson,2 Female,All offenders,First time offenders,178
1,2011,Juveniles,02 Sexual offences,3 Unknown,All offenders,First time offenders,2
1,2017,Juveniles,07 Possession of weapons,2 Female,All offenders,First time offenders,150
1,2016,Adults,12 Summary motoring offences,2 Female,All offenders,First time offenders,5738
1,2011,Juveniles,08 Public order offences,2 Female,All offenders,First time offenders,153
1,2015,Juveniles,04 Theft Offences,2 Female,All offenders,First time offenders,1062
1,2012,Juveniles,01 Violence against the person,2 Female,All offenders,First time offenders,516
1,2018,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,First time offenders,4
1,2012,Adults,07 Possession of weapons,2 Female,All offenders,First time offenders,538
1,2012,Adults,01 Violence against the person,1 Male,All offenders,First time offenders,4868
1,2017,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,First time offenders,56
1,2013,Adults,10 Fraud offences,2 Female,All offenders,First time offenders,1566
1,2015,Adults,20 Unknown,1 Male,All offenders,First time offenders,9
1,2017,Juveniles,05 Criminal damage and arson,1 Male,All offenders,First time offenders,309
1,2018,Adults,05 Criminal damage and arson,3 Unknown,All offenders,First time offenders,7
1,2016,Juveniles,05 Criminal damage and arson,2 Female,All offenders,First time offenders,66
1,2016,Adults,06 Drug offences,2 Female,All offenders,First time offenders,1479
1,2012,Juveniles,06 Drug offences,2 Female,All offenders,First time offenders,362
1,2012,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,First time offenders,5620
1,2012,Adults,01 Violence against the person,3 Unknown,All offenders,First time offenders,49
1,2011,Juveniles,12 Summary motoring offences,1 Male,All offenders,First time offenders,311
1,2019,Juveniles,06 Drug offences,2 Female,All offenders,First time offenders,81
1,2010,Adults,12 Summary motoring offences,3 Unknown,All offenders,First time offenders,262
1,2020,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,First time offenders,4
1,2017,Juveniles,04 Theft Offences,2 Female,All offenders,First time offenders,649
1,2014,Juveniles,04 Theft Offences,3 Unknown,All offenders,First time offenders,29
1,2014,Juveniles,03 Robbery,2 Female,All offenders,First time offenders,59
1,2018,Juveniles,02 Sexual offences,1 Male,All offenders,First time offenders,273
1,2019,Adults,02 Sexual offences,3 Unknown,All offenders,First time offenders,28
1,2017,Adults,06 Drug offences,3 Unknown,All offenders,First time offenders,104
1,2013,Adults,03 Robbery,2 Female,All offenders,First time offenders,24
1,2016,Juveniles,12 Summary motoring offences,3 Unknown,All offenders,First time offenders,7
1,2014,Adults,01 Violence against the person,1 Male,All offenders,First time offenders,4209
1,2020,Adults,05 Criminal damage and arson,1 Male,All offenders,First time offenders,206
1,2015,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,First time offenders,1219
1,2013,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,First time offenders,1375
1,2014,Adults,11 Summary offences excluding motoring,2 Female,All offenders,First time offenders,13854
1,2017,Juveniles,07 Possession of weapons,3 Unknown,All offenders,First time offenders,23
1,2012,Juveniles,08 Public order offences,3 Unknown,All offenders,First time offenders,3
1,2015,Adults,08 Public order offences,1 Male,All offenders,First time offenders,1685
1,2013,Juveniles,02 Sexual offences,1 Male,All offenders,First time offenders,533
1,2012,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,First time offenders,53
1,2011,Juveniles,10 Fraud offences,3 Unknown,All offenders,First time offenders,4
1,2011,Adults,03 Robbery,2 Female,All offenders,First time offenders,35
1,2018,Juveniles,05 Criminal damage and arson,2 Female,All offenders,First time offenders,35
1,2012,Adults,03 Robbery,1 Male,All offenders,First time offenders,350
1,2015,Juveniles,07 Possession of weapons,2 Female,All offenders,First time offenders,132
1,2018,Juveniles,06 Drug offences,1 Male,All offenders,First time offenders,1318
1,2012,Adults,11 Summary offences excluding motoring,2 Female,All offenders,First time offenders,13655
1,2010,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,First time offenders,83
1,2017,Adults,02 Sexual offences,2 Female,All offenders,First time offenders,76
1,2014,Juveniles,08 Public order offences,3 Unknown,All offenders,First time offenders,3
1,2016,Juveniles,07 Possession of weapons,1 Male,All offenders,First time offenders,1493
1,2019,Adults,03 Robbery,1 Male,All offenders,First time offenders,210
1,2018,Juveniles,10 Fraud offences,1 Male,All offenders,First time offenders,60
1,2010,Adults,03 Robbery,1 Male,All offenders,First time offenders,435
1,2018,Adults,05 Criminal damage and arson,1 Male,All offenders,First time offenders,293
1,2019,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,First time offenders,40
1,2019,Adults,10 Fraud offences,1 Male,All offenders,First time offenders,936
1,2013,Adults,05 Criminal damage and arson,3 Unknown,All offenders,First time offenders,7
1,2014,Adults,04 Theft Offences,2 Female,All offenders,First time offenders,6596
1,2012,Juveniles,08 Public order offences,1 Male,All offenders,First time offenders,395
1,2016,Adults,02 Sexual offences,1 Male,All offenders,First time offenders,3131
1,2017,Adults,12 Summary motoring offences,3 Unknown,All offenders,First time offenders,294
1,2010,Juveniles,10 Fraud offences,2 Female,All offenders,First time offenders,87
1,2018,Adults,12 Summary motoring offences,2 Female,All offenders,First time offenders,5679
1,2020,Juveniles,02 Sexual offences,3 Unknown,All offenders,First time offenders,5
1,2011,Adults,05 Criminal damage and arson,1 Male,All offenders,First time offenders,1225
1,2014,Adults,02 Sexual offences,1 Male,All offenders,First time offenders,2705
1,2014,Adults,01 Violence against the person,3 Unknown,All offenders,First time offenders,57
1,2020,Adults,08 Public order offences,3 Unknown,All offenders,First time offenders,29
1,2017,Juveniles,12 Summary motoring offences,2 Female,All offenders,First time offenders,31
1,2013,Adults,11 Summary offences excluding motoring,1 Male,All offenders,First time offenders,38716
1,2010,Juveniles,12 Summary motoring offences,2 Female,All offenders,First time offenders,58
1,2013,Adults,04 Theft Offences,1 Male,All offenders,First time offenders,11514
1,2019,Juveniles,08 Public order offences,3 Unknown,All offenders,First time offenders,4
1,2014,Adults,08 Public order offences,2 Female,All offenders,First time offenders,368
1,2015,Adults,12 Summary motoring offences,3 Unknown,All offenders,First time offenders,162
1,2015,Adults,01 Violence against the person,2 Female,All offenders,First time offenders,2397
1,2011,Adults,10 Fraud offences,2 Female,All offenders,First time offenders,1986
1,2015,Adults,04 Theft Offences,1 Male,All offenders,First time offenders,8676
1,2020,Juveniles,01 Violence against the person,1 Male,All offenders,First time offenders,984
1,2017,Juveniles,06 Drug offences,2 Female,All offenders,First time offenders,117
1,2020,Adults,11 Summary offences excluding motoring,1 Male,All offenders,First time offenders,14377
1,2015,Adults,06 Drug offences,1 Male,All offenders,First time offenders,10063
1,2015,Adults,04 Theft Offences,3 Unknown,All offenders,First time offenders,122
1,2018,Juveniles,12 Summary motoring offences,1 Male,All offenders,First time offenders,255
1,2010,Juveniles,05 Criminal damage and arson,1 Male,All offenders,First time offenders,1313
1,2016,Juveniles,06 Drug offences,1 Male,All offenders,First time offenders,1637
1,2012,Juveniles,02 Sexual offences,2 Female,All offenders,First time offenders,10
1,2014,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,First time offenders,4995
1,2017,Juveniles,10 Fraud offences,2 Female,All offenders,First time offenders,19
1,2019,Juveniles,01 Violence against the person,2 Female,All offenders,First time offenders,460
1,2019,Juveniles,08 Public order offences,1 Male,All offenders,First time offenders,216
